@RBReich Why is that? The defense budget gets a free pass. We spend all that money on defense. Do we ever stop to a… https://t.co/ujnCVlEjnn
"Not to mention that folks didn't die from the ""flu"" as much as they did bacterial pneumonia.   Here's the Fauci stu… https://t.co/997o1xlcow"
"After Comparing Anthony Fauci to Nazi Doctor, Lara Logan Disappears Off Fox Airwaves https://t.co/vwM9WVcMcq"
Fauci did 'immeasurable harm' with premature warnings on omicron: Pavlich   Co-host Jesse Watters said Fauci's publ… https://t.co/Tg0HsxWEjH
@TrumpJew2 Lock him up with Fauci
Overhyping AIDS? Fauci calls Sen. Ron Johnson's comments 'preposterous' https://t.co/LeZlbGua91 Again the state of… https://t.co/qprQ7vb2qz
Fauci Fires Back At GOP Sen. Ron Johnson's 'Preposterous' Claim He Overhyped AIDS https://t.co/BvbGPF1Qts via… https://t.co/lDWEoWSUjj
"Out of an abundance of caution for health and safety, @EarthWindFire show at #MoheganSunArena on December 10th is p… https://t.co/Xr7OQCIozx"
@TreesSecret @WalkerBragman I'm just a Fauci stan. I trust him more than you.
@PatrickSasser5 @CTSenateDems @CTHouseDems @GovNedLamont Why have passports when the vaxxed easily if not more read… https://t.co/JGJszKzynn
"""At least five conservative radio hosts who warned their audiences against the vaccine have died of Covid in recent… https://t.co/jyJt84UGkx"
"“How do you respond to something as preposterous as that?"" said Fauci, responding to Sen. Ron Jonhson's comments on… https://t.co/JmyItmpJ6T"
"@thegamechasers @VitoGesualdi @YouTube Nah they were upset people were making fun of their corporate friends, (peop… https://t.co/wNB0lYuwvV"
Freedom of speech doesn’t allow for purposeful defamation. Dr Fauci should Sue! https://t.co/XteeUpuwYg
"https://t.co/V0t6lfLRCC  They are still in the DARK and always will be as sadly,you can’t fix STUPID!!😞😤"
@atrupar Fauci is handling this the way you have to handle the crazies. Don’t give them any oxygen by responding to… https://t.co/MDhM3cEJLv
Ron Johnson brutally flattened by Anthony Fauci for claiming he 'overhyped' the Covid-19 crisis https://t.co/CjQ6pGsxGS
Because fauci is on board https://t.co/l6Rohn5Etx
@MeghanMcCain Fox host doubles down on outrageous comparison of Fauci to Nazi 'Angel of Death' doctor as network remains silent
Look what is next on their agenda.  They are bringing back small pox! Is it Fauci and Gates??? https://t.co/xjDARLCNrN
@tedcruz You should be paying attention to the Supreme Court and the disaster that they are trying to make of the a… https://t.co/fMGr9yTPWb
I trust Joe Rogan more than I trust Fauci.
@TalesofJonathan @JackLombardi People like Fauci rely on people like you to actually believe that.
@speechboy71 Fauci led shutdowns and mask mandates haven’t worked and the GOP has correctly called this out. How co… https://t.co/VrEaijmQ2W
Disgusted And Furious Fauci Unloads On Fox And Lara Logan https://t.co/Qvy25nsSLf via @politicususa
Fauci ‘Astounded’ By Fox’s Silence After Host Compared Him To Nazi Doctor https://t.co/BfPFQXIzE0
"@GovNedLamont I'm a parent support leader. Gov. Lamont be open minded,there R 2 parents who make a baby!Gates + fau… https://t.co/hU3z7mbKAD"
"""Fauci and other top U.S. health officials project resolve in fighting the Omicron variant."" by BY SHARON LAFRANIER… https://t.co/9gZ175rymf"
@ebottcher Never forget this was Tony Fauci’s fear mongering that led to this...
The best way to start your weekend is to listen to Jimmy Kimmel defend Dr. Fauci😎  @olivier_patti @northeast_mama… https://t.co/UHBDo9nOdB
@brownchubbybear @SenSanders Kary Mullis Nobel prize laureate who invented PCR testing said Fauci is a liar. The va… https://t.co/MxUrpv8xB2
The one important is: what does Fauci have on all the leaders in Washington DC?  Answer that and you’ll know why he… https://t.co/Cul5CcNKSL
BIDEN: ‘Who’s the President? Fauci’ Joe Biden addressed the American public Thursday over the new Omicron-variant o… https://t.co/dpuu5TbBja
@bradc14 @GhostGirlInCO We should always get a 2nd opinion when a doctor suggests a treatment we aren't 100% sure a… https://t.co/jvR8GRgZSx
The covid numbers are questionable at best. There needs to be more information on how many got covid AFTER being fu… https://t.co/YY3sdkthRT
Fauci blasted by PETA for using monkeys in 'horrendous HIV experiments'  He is a depraved monster of the worst kind… https://t.co/k4vCohLZAt
@RandPaul  I send this info with hopes u will raise this critical point with A Fauci!! https://t.co/vivAxR1i6p
The real Dr. Fauci
@ARDs_Corner Being IMMUNIZED is NOT the same as being VACCINATED lol. I don’t think Rogers had a I’m IMMUNIZED card signed by Dr Fauci 🤣🤣🤣
@TheCharlieGirl And now they are going force her to have Anthony Fauci's child?
Rand Paul says Fauci should be jailed for five years for lying to Congress – something fact checkers insist he did… https://t.co/U0qwa9KzfB
@rachaelmbade @AlexThomp Tucker and Hannity could stage a citizens arrest and then have Alex Jones sit on Fauci unt… https://t.co/FdXnYzG7BC
"You don't have to change holiday plans due to Omicron if you're vaccinated, Fauci says. But don't wait to get a boo… https://t.co/wdJde2AAn7"
@TheAgaveOtter @joemacmichen Fauci made no decisions on that front. The CDC - the government agency tasked with mak… https://t.co/G0K7H4qqLS
Dr. Fauci Explains How Unvaccinated Republicans Allow COVID Variants To Flourish https://t.co/WATdS0XWwA via @politicususa
"The real hostility to Fauci comes from ppl who think public-health authorities should have just let Covid rip, beca… https://t.co/yWGuoGhEDt"
The endless whining about Fauci calls to mind what the philosopher Sidney Morgenbesser said about philosophers aski… https://t.co/lcSXVOsgr0
Madison Cawthorn can wrongly call Fauci a puppy killer.   I can call rightly call Madison Cawthorn an idiot.   Neit… https://t.co/16m7z5Aeiu
"Good example of how Fauci can't win. He said it was possible we might need annual boosters, but that ""the honest an… https://t.co/gS7iETZlxB"
@KETV DEMs care what Fauci has to say. NOBODY else cares.
"With the ""Omicron"" now in US the questions have come on IF Illegals are tested. The WH and Fauci still stick to the… https://t.co/sdvuoOxQcl"
Fauci rubs me the wrong way
Anthony Fauci is the classic f**ckboi who got too much power.
DOCTOR DEATH FAUCI is a hack Doctor who needs his medical license revoked https://t.co/ReqgpnPIM7
"@JoeConchaTV “Some degree of mitigation”, Fauci says…🤣🤣🤣 He’s a political hack for Biden.  He’s not “Science”.  The… https://t.co/p2WTjGg9ze"
"@timjhogan My God, and they accuse Dr. Fauci of being Dr. Mengele."
Holocaust survivor responds to Fox host comparing Fauci to a Nazi https://t.co/76X2GctaS6
Celebrate #NationalHandwashingAwarenessWeek from the 1st to the 7th by following #CDC guidelines and spending 20 se… https://t.co/RzbK5mOPYf
God bless Dr. Anthony Fauci.
"@HertigJacob For sure, Fauci would make a horrendous publicist lol.   Idk why he’s even saying things like that if… https://t.co/Trp4AdO3zm"
The U.S. has detected the first person to have a case of the #omicron COVID variant in California. Here's the lates… https://t.co/U3bFlnfPB7
#BREAKING: Dr. Anthony Fauci says the person was a traveler who returned from South Africa on Nov. 22 and tested po… https://t.co/JGa4MAwePM
Fox is covering Dr Fauci but look who they have coming up after https://t.co/FvBPurui70
@Kathleenandron @goodwithneedles @eli_elizalvr @danielkotzin @rlamartini 4 billion humans have been vaccinated. Thi… https://t.co/m5b0SAOdB6
Holocaust survivor responds to Fox News host comparing Fauci to a Nazi https://t.co/OtTkLiQS0o
